id,search_term,product_uid,relevance_int
1421,rug paint mask tape,100253,2.475723773241043
1423,hose,100254,2.534005001187325
1424,water hose drip,100254,2.1961811631917953
1430,modifi bitumen,100256,2.684911400079727
1459,mould trim,100260,2.470266804099083
1463,rebar,100261,1.8898402899503706
1464,home decor shade,100262,2.7029208093881607
1476,compact electr dryer,100264,2.3190395087003703
1478,electr washer dryer stackabl,100264,2.4804468601942067
1480,front load refriger,100264,2.107675179839134
1503,250 psi foam board,100265,2.009312719106674
1513,screwdriv set,100266,2.6873047202825546
1529,whirlpool front loader washer,100267,2.167535617947578
1547,azek,100271,2.7391407936811447
1563,jeld wen kick plate,100272,2.220395192503929
1586,pruner,100277,2.3989638686180115
1589,tree prune saw,100277,2.59724697470665
1590,tree trimmer,100277,2.249062716960907
1597,black light,100280,2.341517388820648
1603,red bulb,100280,2.5594740658998494
1604,ryd,100280,1.8351416885852814
1605,pre cut water heater blanket,100281,2.2771002799272533
1606,water heater blanket,100281,2.6691450774669647
1613,rl pump sprayer,100282,2.7227707207202907
1614,spray away,100282,1.9510735273361208
1615,tank,100282,1.923251822590828
1618,6 ft x 8 ft black unbound remnant,100283,2.044834330677986
1630,ice maker fridg,100285,2.1949350684881206
1632,ice maker suppli line,100285,2.3741050958633423
1636,22inch attic ladder,100286,2.3919925689697266
1639,drop flatwar tray,100286,2.004334256052971
1641,pull ladder,100286,2.3751599490642548
1642,stair,100286,1.8472754359245298
1659,light switch,100289,2.6017316132783885
1660,hardwar,100290,2.438434794545173
1666,garag door part,100292,2.0737825185060497
1668,spring torsion garag door 38,100292,2.203202649950981
1686,ry obi radio,100295,2.7774752229452133
1687,wall clock,100296,2.6756082028150554
1689,1 2 m18 fuel 18 volt lithium ion brush less cordless,100297,2.7140008360147476
1695,milwauke 1 2 impact cordless,100297,2.67610926926136
1700,awn,100298,2.1940878778696065
1701,door awn,100298,2.326612964272499
1725,heavi wire screen,100304,2.264358103275299
1761,rust oleum concret paint,100307,2.482700780034065
1764,may tag neptun washer,100308,2.266426235437393
1787,3 4 pipe,100315,2.3434996306896205
1788,3 4 inch aluminum pipe nippl,100315,1.9764644950628283
1789,3 4' conduit,100315,2.6844361722469325
1791,electr conduit pipe,100315,2.5823282599449158
1803,port abl c,100317,2.2717241644859314
1810,glass storm door,100320,2.3699855208396907
1812,slide door window replac,100320,2.4923268258571625
1814,storm door window glass replac,100320,2.425062522292137
1820,window singl hang,100320,2.101507648825645
1823,allur vinyl floor,100321,2.7119539380073547
1825,grey floor,100321,2.638762459158897
1827,vinil floor,100321,2.2485636621713634
1828,vinyl floor,100321,2.6495111286640167
1836,dew alt saw hors,100324,2.2523309439420696
1843,power cord brown flat,100326,2.065570756793022
1859,stair stringer,100329,2.7460326850414276
1865,slide door closet,100330,2.2076829075813293
1873,ball valv,100332,2.6378060281276703
1874,backpack blower,100333,2.7105942964553833
1876,drill guid,100334,2.0676485002040863
1878,workstat,100334,2.3845731467008595
1880,attic ladder instal,100335,2.4234354048967357
1882,attic stair,100335,2.7025844156742096
1886,larson door,100335,2.063452005386353
1895,closet maid cabinet,100337,2.7694755792617793
1897,orion closet wardrob,100337,2.1384484469890594
1900,wardrob closet materi,100337,2.4711677879095073
1901,wardrob,100337,2.1399876028299327
1903,plier,100338,2.159365266561508
1904,glass sheet,100339,2.5401914715766907
1906,polycarbon,100339,2.5514670163393016
1917,lamp,100342,2.0656552612781525
1934,shop light led,100343,2.532728597521782
1936,wrap holder kitchen,100343,1.938363939523697
1942,tongu groov panel,100345,2.331282764673233
1945,wood plank,100345,2.4843970835208893
1952,6ft h bamboo fenc,100348,2.4448226243257523
1957,huski 18,100350,2.7514865249395366
1968,remov oder kerosen,100352,1.9491547644138334
1969,steamer,100352,2.54649843275547
1971,wall paper steamer,100352,2.742689475417137
1974,25ft husk tape,100353,2.0651079267263412
1975,tape measur,100353,2.822047591209412
1988,decor aluminum sheet,100356,2.3608062267303467
2020,formica,100359,2.0910917818546295
2026,lamin tape,100360,2.0790895968675613
2034,gator bag,100363,2.2563589960336685
2046,sprinkler,100367,2.501583516597748
2049,2 piec toilet,100368,2.6495204865932465
2055,round carpet white,100368,1.9559116661548615
2076,barn light,100372,2.29609714448452
2077,barn light,100372,2.325171053409577
2080,pendant light,100372,2.6554469764232635
2096,huski bag,100376,2.815118312835693
2105,canva drop cloth,100378,2.1498102843761444
2111,garag rack instal,100380,2.2189897447824483
2116,metal storag,100380,2.4314648807048798
2119,steel shelv,100380,2.450961858034134
2124,1in flex pipe shark bite fit,100381,2.3372925966978078
2131,block wall,100383,2.7112885415554047
2144,drip irrig system hose cap,100384,1.9408219009637833
2147,irrig tube support,100384,2.3541465401649475
2161,bath sink,100388,2.5364231765270233
2171,lavatori sink enamel,100388,2.179310768842697
2174,pedest,100388,2.592569068074227
2185,gas water heater 40 gal,100390,2.7245220243930817
2191,new water heater april,100390,2.269000083208084
2198,miracl grow,100392,2.471991866827011
2200,pot soil sale,100392,2.028302416205406
2207,water soften system,100394,2.659319117665291
2208,water soften,100394,2.7172766029834747
2212,concret underlay,100395,2.066699504852295
2213,hardi backer blade,100395,2.1283843219280243
2223,metal,100397,2.102205500006676
2229,1 28 gpf,100399,2.615093305706978
2230,29 height toilet,100399,2.405427634716034
2234,comfort height toilet,100399,2.4683131873607635
2235,kholerhighland white toilet,100399,2.2250594347715382
2236,pressur assist toilet,100399,2.1370128393173213
2240,white champion 4 max,100399,1.9610467553138733
2254,speaker wire,100404,2.569555401802063
2264,pricepfist kitchen faucet g135,100405,2.246973142027855
2266,m12 tool,100406,2.6937248557806015
2278,snow rake,100407,2.3143990635871887
2287,2 x 4 lumber,100409,2.679616540670395
2294,2x4x16 treat lumber,100409,2.306298360228539
2308,lumber pressur treat paint,100409,2.6696138978004456
2313,treat plywood,100409,2.4842104762792583
2319,wood lumber,100409,2.6690124571323395
2329,air condition window narrow window,100410,2.414472281932831
2335,wall air condition,100410,2.6475022733211517
2336,window ac,100410,2.471402302384377
2337,window ac instal,100410,2.390242889523506
2338,window ac manuel oper,100410,2.2009215503931046
2349,tree trimmer,100411,2.13631035387516
2362,roof materi,100413,2.3760025650262837
2364,shingl underlay,100413,2.3231823146343236
2367,amerimax 2x3 elbow,100415,2.2635649740695953
2371,hatchet,100416,2.5962412506341934
2384,paint brush,100418,2.170020088553429
2387,paint roller,100418,2.5666488707065582
2390,reusabl paint tray,100418,2.312334313988685
2395,chais loung,100419,2.7818846106529236
2396,patio chais loung chair,100419,2.470743238925934
2397,door stopper,100420,2.4239994287490845
2419,ridgid multi tool,100424,2.7807732224464417
2430,grinder,100426,2.748035877943039
2438,aluminum sheet,100428,2.393327012658119
2441,magnet sheet,100428,2.3542257696390156
2460,panel side,100430,2.3708563148975372
2472,fresh cut garland,100431,2.2645178288221355
2481,metal wire fenc,100433,2.4074654579162598
2487,ceil fan flush mount,100435,2.580584719777107
2491,rain shower head,100437,2.700985476374626
2501,window awn,100440,2.612795770168304
2503,bath shower kit,100441,2.531190469861031
2506,fiberglass wall panel,100442,2.1794730722904205
2510,pvc edg tape white,100442,2.0806624144315715
2518,cordless nail gun,100445,2.3363786786794667
2521,electr stapl,100445,2.132733643054962
2537,toilet bowl high,100446,2.428112268447876
2546,kohler toilet k 6393 ra 0,100448,2.2610094994306564
2549,toilet bowl,100448,2.5032549798488617
2552,toto toilet height elong,100448,2.591586887836456
2554,handl pull,100450,2.640413418412209
2557,kitchen sink faucet sprayer attach,100450,2.406145915389061
2560,sink faucet kitchen,100450,2.569137364625931
2561,tub door side mount faucet,100450,2.2206941545009613
2563,tree stand,100451,2.394512638449669
2568,furnitur dolli,100455,2.1994115412235264
2572,dolli,100456,2.1868285983800884
2573,platform,100456,2.5713038891553883
2593,patio dine set,100460,2.6742619425058365
2597,40 gal gas water heater,100461,2.7261285334825516
2603,gas water heater 40 gal,100461,2.726283624768257
2611,hot water tank gas,100461,2.6271921694278717
2614,relianc water heater,100461,2.3179287314414974
2623,sedan hardwood veneer,100462,2.27664552628994
2640,paper felt,100464,2.033836781978607
2647,dog hous,100465,2.627902626991272
2652,garden util fenc post,100466,2.2654801309108734
2661,wood fenc post,100466,2.5931663066148762
2676,glazer bay toilet,100468,2.287806212902069
2694,toilet bowl wrench,100468,2.2812549322843556
2699,lawn tractor part,100470,2.3327192664146423
2703,ride lawn mower,100470,2.4655244946479797
2707,shark vacuum cleaner,100471,2.7766618728637695
2719,towel ring,100475,2.700277030467987
2720,dog hous,100476,2.600908294320107
2757,chalk paint,100481,2.258112028241158
2765,hang pendant,100483,2.7001570761203766
2766,lantern,100483,2.1561593264341354
2770,dolli,100484,2.207064464688301
2780,indoor door,100486,2.12382310628891
2781,interior door knob,100486,2.4819913506507874
2801,ductless air condition,100489,2.7576699405908585
2805,port abl air condition window plate,100489,2.162998959422112
2810,hole saw,100490,2.8104209899902344
2811,hole saw 2 3,100490,2.6727938055992126
2815,2 ft. light hoo,100492,2.1012312024831767
2822,fuse,100493,2.604499787092209
2827,ceil fan flush mount ceil fan,100496,2.6269284337759014
2851,wifi doorbel,100501,2.409905195236206
2854,kitchen sink faucet sprayer attach,100502,2.3677623718976974
2856,moen kitchen faucet,100502,2.6662939935922623
2857,moen kitchen faucet,100502,2.7013193666934963
2873,play ground mulch,100508,2.285792246460914
2886,glass screen storm door,100510,1.8097818940877914
2900,grip traction,100513,1.9207640290260317
2903,hatchet,100516,2.329108789563179
2907,chais loung,100517,2.4970273524522786
2911,epoxi,100518,2.588157892227173
2916,air nailer,100519,2.664996936917305
2929,honda mower without self propel,100521,2.4155653864145283
2951,36 entri door steel,100523,2.263249114155769
2959,exterior door,100523,2.421862468123436
2960,front door,100523,2.508953094482422
2963,jeldwen craftsman fiberglass,100523,2.203661769628525
2978,toro kohler tractor oil filter,100525,2.3626806288957596
2979,toro lawn mower bag,100525,2.352691203355789
2983,4 x 8 panel,100526,2.709082648158074
2992,panel bathroom,100526,2.441949784755707
2995,plastic marker roll,100526,1.8808965384960175
2996,plastic tile pcv,100526,2.394021064043045
2998,plasticl panel,100526,2.420747086405754
3001,tile board,100526,2.0762565433979034
3005,vinyl sheet,100526,2.251483455300331
3007,water,100526,1.9540347158908848
3009,waterproof plastic block,100526,2.3652946203947063
3018,paint brush,100527,2.5034391134977336
3035,doubl oven 7cu ft.,100532,2.29324409365654
3040,samsung electr rang,100532,2.50375697016716
3045,eb stone product,100534,2.1954898834228516
3047,chair rail mould,100535,2.7146304100751877
3049,40 gal gas water heater,100536,2.7302194982767105
3059,hot water heater pan,100536,2.3465142548084263
3060,lo gas water heater,100536,2.428705632686615
3061,new water heater april,100536,2.179237574338913
3063,rheem 50 gallon heater,100536,2.7154010087251663
3064,rheem gas hot water heater 22vr75,100536,2.38325609266758
3068,richman water heater,100536,2.3349675983190536
3094,72 jet whirlpool tub,100540,2.3631690740585327
3097,drop bathtub,100540,2.4069594591856003
3148,wall board,100552,2.3090861886739726
3149,wall pannel,100552,2.245056793093682
3153,miter saw 8 25,100553,2.4575071036815643
3173,glue membran rubber,100557,1.886596605181694
3177,paper felt,100557,1.8572863936424255
3178,roll roof,100557,2.6144651770591736
3184,shingl roll,100557,2.4540502578020096
3188,fiberglass repair kit,100558,2.7435421645641327
3195,carpet dick pad,100561,2.4048482477664948
3197,round carpet white,100561,2.3990520238876347
3198,rug pad 8 x 10,100561,2.715278521180153
3203,bull nose tile grinder,100562,2.4159288555383687
3205,moen 60 in. shower rod,100563,2.610395893454552
3217,kerosen heater,100565,2.730772987008095
3230,planter pot,100568,2.033981591463089
3233,singl french door,100569,2.2093871235847473
3234,ac cool fin straightenr,100570,1.9962186366319659
3244,1x4,100572,2.269702330231666
3248,1x6 wood,100572,2.3036243617534637
3257,4 4 pt post,100573,2.473349884152412
3259,5 pressur treat post,100573,2.6947182714939117
3279,saw blade,100577,2.705072298645973
3297,oak lumber,100581,2.2828418612480164
3307,heat element dyer whirlpool,100582,2.3417578637599945
3321,chais loung,100585,2.7534406036138535
3326,safeti glass,100586,2.4393590539693832
3364,r.a.k.,100594,2.0551202595233917
3365,right drain tub,100594,2.7468837201595306
3370,1 2 black iron pipe,100596,2.2671732157468796
3376,1 4,100597,2.2515171915292744
3378,1x4,100597,1.9733754843473434
3379,mahogani door madison collect ion,100597,2.143504410982132
3401,shower kit 60,100600,2.6347933709621425
3409,kitchen cabinet door hing,100601,2.3190439194440837
3427,hampton bay sconc,100605,2.789626032114029
3433,andross 52 brush nickel,100606,2.3074110001325607
3435,bladeless ceil fan,100606,2.2927850484848022
3439,ceil fan color,100606,2.4083312153816223
3441,ceil light batteri power r emot,100606,2.1417542695999146
3445,children ceil fan,100606,2.2691613882780075
3454,hockey theme ceil fan,100606,2.137642055749893
3455,door ceil fan,100606,2.6982365548610687
3461,televis mount,100608,2.246038094162941
3462,tv antenna,100608,2.5318609923124313
3464,3000 lume flash light,100609,1.7421313226222992
3467,led flash light,100609,2.3344379514455795
3493,30x18 white vaniti,100612,2.4264337718486786
3514,combo shower head,100616,2.5903132557868958
3518,shower head combo,100616,2.6665346771478653
3534,sam sung dryer,100619,2.5167128890752792
3537,sam sung washer dryer,100619,2.7256769984960556
3545,floor paint,100620,2.5008428841829295
3547,rust oleum concret epoxi kit,100620,2.4178168773651123
3559,10x10x10 pt post,100624,2.10641698539257
3562,4 4 pt post,100624,2.4875523447990417
3563,4x4 fenc post,100624,2.6164308041334152
3571,pressur treat post,100624,2.739514648914337
3577,comfort height toilet,100625,2.510402888059616
3582,tall toilet,100625,2.4276450425386433
3607,1 8 hardboard,100629,2.686635985970497
3609,4 x 8 plywood,100629,2.2842517495155334
3621,padlock,100631,2.6572783738374715
3628,larg flush toilet,100632,2.4382521957159047
3634,pedest,100633,1.6322853118181229
3642,hammer drill ridgid 18 volt cordless,100635,2.6621567606925964
3644,impact driver drill batteri power,100635,2.6823730766773224
3652,dimmabl integr 17 watt led,100637,2.409198597073555
3654,lewd bulb,100637,2.4042940735816956
3659,t8 bulb,100637,2.7600464820861816
3681,pump,100642,2.4735785275697713
3697,dual flush elong ada toilet,100650,2.6424169838428497
3713,lawn mover wrench,100653,2.141253918409348
3717,push mower,100653,2.577384307980537
3722,bathroom sink kholer,100654,2.4167702198028564
3730,mdf flute window case set 4inch,100655,2.4593794345855713
3732,window trim,100655,2.23276250064373
3740,window ac,100656,2.424587696790695
3741,window ac instal,100656,2.321073353290558
3753,10 inch rough,100659,2.003746598958969
3759,high toilet,100659,2.618187725543976
3768,toilet bowl rebuild kit,100659,2.305101439356804
3774,ego lawn mower,100660,2.7128317803144455
3776,electr lawn mower,100660,2.5874847322702412
3779,eye bolt,100662,2.6569316089153294
3785,1 handl tub shower faucet shower tub valv,100665,2.5510439723730087
3799,spot resist brush bracket,100665,2.5970709770917892
3804,saw miter,100667,2.6858287602663045
3808,hansgroh faucet bathroom,100668,2.2045788019895554
3815,vaniti top 37,100669,2.6623405814170837
3817,painter suit,100670,1.7865014821290968
3820,5 induct work,100671,1.8504912257194521
3829,l bracket,100672,2.1047344356775284
3853,makita,100675,2.698101505637169
3860,ceil fan flush mount,100676,2.3584625720977783
3867,home decor ceil fan light,100676,2.69648876786232
3872,style select,100676,1.8351093232631683
3874,ergo adirondack chair 701743,100677,2.2159778773784637
3888,fan power vent thermostat,100680,2.323064357042313
3902,rumbl stone,100681,2.791862085461616
3910,floor stair,100682,2.2004145085811615
3927,braid nailer combo kit,100686,2.3975642472505565
3936,porter cabl planer,100686,2.2096374034881596
3949,door pet door,100689,2.7202564477920532
3954,moen bathroom faucet,100691,2.49808731675148
3964,strip light,100692,2.4144578427076344
3967,10000 btu,100694,2.6113173663616176
3978,window unit air condition heater,100694,2.434803783893585
4008,52 pinnacl ceil fan,100701,2.3529075235128403
4009,seal fan,100701,2.048861488699913
4021,ceil fan,100701,2.643678605556488
4024,hockey theme ceil fan,100701,2.0695097893476486
4027,led r emot ceil fan,100701,2.5832789093256
4029,paint roller,100702,2.5612085461616516
4037,glaze ceram tile,100703,2.7314380407333374
4039,gray wall tile,100703,2.6454090923070903
4040,greenmail floor tile,100703,2.328270986676216
4045,kitchen floor tile 1000 047 646,100703,2.0370158255100246
4050,traffic master eglimgton,100703,1.923604696989059
4067,batteri lawnmow,100708,2.401074931025505
4068,batteri power blower,100708,2.6615903973579407
4073,leaf blower batch,100708,2.0874056816101074
4088,hard board smooth,100709,2.0841570049524303
4091,hardi panel,100709,2.2652819901704784
4094,hardi board side,100709,2.5165744125843053
4117,hampton bay hugger,100710,2.312267705798149
4118,hampton bay latino,100710,2.203238874673844
4140,hole saw,100712,2.757923007011413
4144,closet light,100713,2.184755176305771
4158,2 6,100717,2.2183209955692296
4170,ride lawn mower,100718,2.5787079632282257
4171,extens ladder,100719,2.100967288017273
4196,2 part epoxi finish wood,100723,2.1590158641338344
4200,pc 7 48oz,100723,2.3773932904005055
4234,scaffold,100729,2.0710682272911067
4250,hot water heater electr 40,100730,2.631355956196785
4258,water heater rheem perform 30 gallon electr,100730,2.703009679913521
4259,layaway,100731,1.7427214235067368
4269,exhaust less port abl air condition,100732,2.302281975746155
4274,port abl air condition,100732,2.598396554589271
4304,rumbl stone,100736,2.0765662491321564
4305,stone wall block,100736,2.3912865817546844
4313,electr dryer,100738,2.783799335360527
4316,sam sung gray dryer,100738,2.53859993815422
4329,ceil fan flush mount,100741,2.5233436524868007
4335,grinder,100743,1.974618047475815
4347,white svt wire,100746,2.087328284978867
4349,mulch cedar,100747,2.7388051003217697
4357,bar pull,100748,2.7066430896520615
4363,martha stewart cabinet pull,100748,2.6978915035724644
4368,dish energi star white,100750,2.4581606835126872
4370,ge top load washer allergen,100750,2.63499653339386
4392,dew alt drywal gun cut,100752,2.390261709690094
4395,lithium 20 dew alt,100752,2.734122410416603
4404,pre hung steel patio door,100753,2.163608089089393
4407,hampton bay sconc,100754,2.79028058052063
4418,bookcas,100757,2.4972395747900005
4429,12 tile,100762,2.6499834209680557
4437,lineulium floor,100762,2.2358714640140533
4440,peel stick floor tile,100762,2.3813700824975963
4454,saw miter,100764,2.7042036056518555
4458,bathroom vaniti light,100765,2.58448974788189
4463,patio door,100768,2.5275779813528065
4464,slider door,100768,2.1920080035924916
4474,allur vinyl tile cordoba,100769,2.3028266131877904
4478,heavi traffic tile,100769,2.3440311998128887
4479,vinyl floor tile,100769,2.7056009620428085
4483,power invert,100770,2.722889259457588
4484,batteri blower,100771,2.5443322211503983
4486,composit fenc panel,100772,2.4081987738609314
4488,tongu groov exterior board,100772,2.3401891738176346
4489,glue gun,100773,2.72652967274189
4509,wooden door view,100778,1.9959836900234222
4512,butcher block,100780,1.9374816119670868
4516,microwav cart tall,100780,2.2192057967185974
4520,painter,100781,1.855496868491173
4535,peel stick floor tile,100783,2.6054148823022847
4541,glass backsplash tile,100784,2.4928426295518875
4546,arien snow blower,100785,2.7128617763519287
4568,fece post metal,100790,1.954213559627533
4572,garden fenc post,100790,2.3970165401697163
4585,extent ladder littl giant,100791,2.0699962079525
4586,fold ladder,100791,2.701838225126267
4589,18 gaug brad,100792,2.794756144285202
4592,cement nail gun,100792,2.229272961616516
4601,carpet dick pad,100793,2.232778087258339
4602,carpet pad,100793,2.7051416635513306
4603,clearanc rug pad,100793,2.307489603757858
4608,doubl front door,100795,2.595089346170426
4612,24inch vaniti,100796,2.383556053042412
4617,pine straw,100798,2.1909866183996196
4623,floor paint,100800,2.5535961538553233
4624,floor sealer,100800,2.436509266495704
4625,floor sealer,100800,2.393024250864983
4626,garg floor paint,100800,2.2866801470518117
4628,malibu landscap light,100801,2.6781161576509476
4638,window plastic,100802,2.341374456882477
4642,winter,100802,1.9349835962057114
4671,rain gutter drain inlet,100807,1.929964736104012
