id,search_term,product_uid,relevance_int
717,kitchen faucet singl handl,100125,2.737483486533165
720,moen kitchen sink faucet,100125,2.51814903318882
721,moen sink faucet,100125,2.459951683878899
724,singl handl kitchen faucet,100125,2.74515637755394
727,hot water holder,100126,2.176763221621514
728,insinu hot water hc3300,100126,2.310090720653534
733,basement wall,100128,2.341772794723511
738,slat wall panel,100128,2.7461037188768387
741,dust respir,100129,2.4733942896127696
744,ant bait rap,100130,2.3284300565719604
750,bucket,100131,1.8437574207782745
754,plastic bucket,100131,2.2789534628391266
755,hampton bay hb4190 lamp,100132,2.361815452575684
767,plastic weather seal,100134,1.9633837789297102
772,window weather strip,100134,2.305830180644989
777,water soften,100135,2.319537878036499
779,wtf water filter,100135,2.3016842603683476
780,dual flush toilet,100136,2.750225067138672
781,kohler toilet k 6393 ra 0,100136,2.2386749386787415
783,floor paint,100137,2.3032950013875966
786,daylight fluoresc bulb 36inch,100138,2.408215537667275
788,flouresc light bulb,100138,2.501331001520157
792,fluoresc moon light,100138,2.3268578499555583
795,pl c fixtur,100138,2.0423875898122787
798,t8 bulb,100138,2.713541269302368
803,hole saw,100139,2.7783806771039963
804,hole saw kit,100139,2.754462316632271
807,honda mower without self propel,100140,2.6776573807001114
808,honda push mower,100140,2.4261392503976826
809,hrx,100140,2.1841209977865215
813,snapper lawn mower,100140,2.3861051499843593
816,closet maid white closet cabinet,100141,2.7207450419664383
821,kitchen pantri door,100141,2.343342497944832
822,pantri storag,100141,2.413866475224495
823,rais panel exterior door,100141,2.306480303406715
825,vino temp 2 door,100141,1.8418043106794357
827,corner brace,100142,2.7316046059131622
830,cook stove,100143,2.1263782083988194
833,gas rang part,100143,2.488166093826294
834,gas rang stove,100143,2.649757593870163
836,stainless gas stove,100143,2.5932455360889435
838,stainless steel rang,100143,2.7673773169517517
841,blacktop repair kit,100144,2.2022349387407307
850,plastic wall panel,100145,2.239082783460617
855,peel stick floor tile,100146,2.6262330561876297
861,extens ladder,100147,2.7534655332565308
863,24 in. wood plank,100149,2.4686466306447983
865,counter top look like granit,100149,1.9660762548446655
866,faux wood grain stamp,100149,2.018546387553215
873,marazzi tile romanc collect ion,100149,2.2178925424814224
874,marseill wall tile,100149,2.270104393362999
875,marshaltown 6 inch,100149,1.9989754557609558
877,montagna wood,100149,2.590387806296349
887,vynel wall tile,100149,2.252597898244858
889,wood plank,100149,2.3006844371557236
897,estim lumber deck,100150,2.2007720172405243
903,garag led light,100151,2.465992823243141
915,lawn leaf vacuum,100152,2.02773055434227
916,lawn mower trcat,100152,2.194870188832283
919,leaf sweeper,100152,2.161663219332695
925,levi ton switch ltb30,100153,2.3997114300727844
926,light switch,100153,2.5062435418367386
927,slim style 3 way,100153,2.1897409856319427
930,gas heater,100154,2.448850631713867
931,heater gas,100154,2.5418934971094127
933,heater vent,100154,2.5267837047576904
935,indoor gas heater,100154,2.55465541779995
937,lp gas space heater,100154,2.284750089049339
938,space heater,100154,2.5243309587240224
941,aluminum fenc 6 ft 6ft,100155,2.238823249936104
943,garbag dispos,100156,2.775764748454094
947,prun shear,100157,1.9832166582345958
948,tree cutter,100157,1.94668909907341
951,bathroom sink kholer,100158,2.23532547056675
952,cholera bathroom sink,100158,2.360227182507515
955,lavatori sink enamel,100158,2.2398579716682434
959,pedest sink part,100158,2.352216050028801
960,pedest,100158,2.6638632118701935
964,clear epoxi,100159,2.677233964204788
966,glass glue,100159,2.1666226536035538
967,20v dew alt combo,100160,2.805364966392517
970,dew alt combo kit,100160,2.8251231610774994
971,dew alt tool kit,100160,2.818390339612961
972,mke 7pc combo kit,100160,2.27005472779274
976,water purifi,100161,2.3738741576671605
977,water soften,100161,2.405778840184212
979,whole hous backwash water system,100161,2.448485493659973
982,frame nailer,100162,2.685597464442253
983,baldor grinder blade,100163,2.178700566291809
985,saw blade,100163,2.375799462199211
986,baker rack,100164,2.7912686616182327
987,commerci baker rack,100164,2.703585058450699
995,tongu groov exterior board,100165,2.284109994769096
996,wood fir plank floor,100165,2.206520825624466
997,wood plank,100165,2.505774989724159
1003,quickcret waterproof cement,100166,2.264692962169647
1005,quikret concret mix,100166,2.345005363225937
1006,3 1 2 grinder,100167,2.076281115412712
1009,interior door hing,100167,2.4353144466876984
1010,rood rake,100168,2.354071095585823
1011,roof ice,100168,2.3543803989887238
1012,snow rake,100168,2.7306781858205795
1013,gas dryer steam,100169,2.7565580904483795
1014,sam sung dryer,100169,2.7746794670820236
1015,sam sung gray dryer,100169,2.5035583227872844
1017,gas garag heater,100170,2.5448369234800343
1021,lp gas space heater,100170,2.4231227934360504
1023,port abl gas heater,100170,2.6913751661777496
1024,propan gas tank meater,100170,2.2352408468723297
1025,propan torpedo heater,100170,2.2510442435741425
1027,ventenatur gas heater,100170,2.2622425556182857
1033,led light fixtur,100172,2.5405925065279003
1035,light fixtur,100172,2.428122878074646
1036,light kitch,100172,2.3082904964685436
1037,light led,100172,2.665291771292687
1039,keger,100173,1.9447456896305084
1041,radiant barrier,100174,2.182954892516136
1042,reflect ix,100174,2.7785983979701996
1045,air condition port abl,100175,2.5150361359119415
1047,port abl air condition window plate,100175,2.260014027357102
1049,swamp cooler chemic,100175,2.0855924934148784
1052,hardwar,100177,2.4925841987133026
1054,liquid nitrogen,100178,2.269119068980217
1055,miracl grow,100178,2.356082782149315
1057,2 nail,100179,2.4487086385488506
1061,gun nail,100179,2.3220847845077515
1064,lock hole repair,100180,2.249746814370156
1067,slide door lock,100180,2.6096999496221547
1078,french door exterior,100183,2.1681498289108276
1085,standard bathtub,100184,2.2978821396827698
1087,tub steel,100184,2.352094680070877
1088,tub,100184,2.389198496937752
1091,shelv track,100185,2.361034974455834
1093,attic stair,100186,2.7348106205463414
1094,popcorn machin,100187,2.2703387439250946
1096,garden border,100188,2.5056031346321106
1099,closer maid cabinet,100189,2.1021927297115326
1100,closet maid cabinet,100189,2.43055921792984
1105,kitchen pantri cabinet,100189,2.3626959919929504
1106,pantri storag,100189,2.1783084571361546
1109,wood storag cabinet,100189,2.5596262365579605
1111,bookcas,100190,2.5325566232204437
1112,bookshelv,100190,2.0718476027250294
1113,bookshelv three shelv,100190,2.1998392492532735
1117,tree trimmer,100191,2.3258338570594788
1120,36 x 80 exterior door,100193,2.508727207779885
1122,front door,100193,2.481816008687019
1123,doubl wood exterior entri door,100193,2.2252761274576187
1124,entri door,100193,2.3494571596384053
1133,mahogani solid front door,100193,2.6688987910747533
1139,20v max,100194,2.590522214770317
1141,dew alt 20 volt batteri,100194,2.7438334971666336
1149,dew alt vacuum,100194,2.2139329016208653
1152,ridg power tool combo pack,100194,2.250193238258362
1153,magnet sheet,100195,2.4778692722320557
1156,sheet steel,100195,2.5267320871353154
1158,6 gallon water heater,100196,2.3982239365577698
1166,blower,100197,2.569174885749817
1167,henri vacuum cleaner hvr200,100197,2.0210920274257664
1173,toro blower vac,100197,2.640054166316986
1174,toro leaf blower electr 51609,100197,2.3828612565994263
1175,yard blower,100197,2.482748329639435
1178,water heater blanket,100198,2.6762787997722626
1181,mtd leaf mulcher,100200,2.072959631681442
1182,150 amp fuse,100201,2.3805886656045914
1183,5 amp fuse,100201,2.714208021759987
1188,backsplash tile,100203,2.5330125242471695
1189,backyard brick tile,100203,2.135450005531311
1190,mesh backsplash tile,100203,2.6075770854949956
1193,stone backsplash tile,100203,2.55294169485569
1194,subway tile,100203,2.3901799470186234
1198,mask tape,100205,2.498453602194786
1199,patio umbrella,100206,2.637114718556404
1200,water,100207,2.396403387188911
1201,1 2 brass csst,100208,2.739426761865616
1204,gas pipe,100208,2.271692603826523
1210,cabinet knob,100209,2.0672733187675476
1214,kitchen cabinet knob washer,100209,2.005669042468071
1223,malibu landscap light,100211,2.65585409104824
1229,play ground mulch,100213,2.426884219050407
1232,block wall,100214,2.581779539585114
1234,dog hous,100215,2.7587071508169174
1236,larg dog kennel,100215,2.251274198293686
1239,doorbel,100216,2.2616762965917583
1240,doorbel kit,100216,2.4883777499198914
1246,canva drop cloth,100217,2.7364239841699605
1247,drip cloth,100217,2.3582076728343964
1250,craft lawn mower,100218,2.3845183551311493
1264,door hing,100221,2.641813173890114
1269,snow rake,100223,2.2930329144001007
1270,snowblow part,100223,2.350621148943901
1277,foam chair rail mold,100224,2.344258144497872
1284,ball valv,100226,2.755079358816147
1285,dealt air compressor part,100226,2.053547278046608
1290,gate,100227,2.7411065995693207
1292,wood fenc hardwar,100227,2.3947229534387593
1293,wood gate hardwar,100227,2.6326280534267426
1294,paint applic,100228,2.1955811083316803
1298,brick patio,100229,2.119571104645729
1304,chais loung,100230,2.74874809384346
1307,laundri tu,100231,1.8641971647739413
1309,submers pedest sump pump,100231,2.30795855820179
1310,sump pump femal,100231,2.392947018146515
1311,sump pump fp0s2300a,100231,2.2790638208389282
1313,ceil fan bronz black,100232,2.539290338754654
1315,cell fan,100232,2.2236180007457738
1321,low profil ceil fan,100232,2.461102619767189
1322,low profil heater r emot,100232,1.971207171678543
1328,landscap paver,100236,2.5561135709285736
1331,paver sand,100236,2.424015924334526
1333,polymer sand,100236,1.91020442545414
1334,93 inch wide cellular shade,100237,1.9283818751573565
1337,owen wall insul,100237,2.555646419525147
1341,flex seal,100238,2.0897578448057175
1343,fiberglass kit,100239,2.331329479813576
1346,rust oleum epoxi,100239,2.510922148823738
1352,kitchen back splash,100240,2.6466807574033737
1354,tile backsplash,100240,2.544791430234909
1360,post white ligth,100243,2.115816086530686
1361,speaker wire,100243,2.482112422585487
1362,file cabinet,100244,2.127793326973915
1367,henri roof,100246,2.6601802110671997
1368,henri,100246,2.7431853860616684
1369,roof materi,100246,2.3206221908330913
1370,tar,100246,1.9581440538167956
1373,door chair,100247,2.527633979916573
1375,patio dine chair,100247,2.748972713947296
1379,cement wedg screw,100248,2.1840759217739105
1382,hardi board screw,100248,2.530977502465248
1384,hardi board,100248,2.3585673421621323
1386,hardi plank,100248,1.9642086178064349
1390,ceil fan r emot control,100249,2.4505541175603867
1392,cell fan,100249,2.348188742995262
1396,fan r emot,100249,2.417633548378944
1400,hampton ceil fan,100249,2.73764231801033
1404,2 5 8' chair rail,100250,2.3213603496551514
1415,interior stair,100252,1.896320164203644
1417,safeti gate,100252,2.49055615067482
1426,plastic film,100255,2.077543675899505
1428,window insul tape,100255,2.5064743161201477
1429,window plastic,100255,2.3791190683841705
1432,roll roof,100256,2.5121929943561554
1437,3 4 lumber,100257,2.393055275082588
1440,cedar board,100257,2.6368808597326283
1442,cedar lumber,100257,2.6073997914791107
1445,fir lumber 3 4 inch,100257,1.9900792390108106
1447,plier,100258,2.608353555202484
1448,black gravel,100259,2.016124248504639
1450,block lava rock,100259,2.451477274298668
1457,vigoro red mulch,100259,2.638775959610939
1460,trim,100260,2.272256344556809
1461,wood trim,100260,2.3771762847900395
1465,roman shade,100262,2.77204866707325
1467,chain saw electr,100263,2.7667497247457504
1469,electr pole trimmer,100263,2.4599068015813823
1475,amana laundri stack kit,100264,1.9963614642620087
1482,front loader washer,100264,2.266603946685791
1488,neptun washer dryer stackabl,100264,2.278052121400833
1489,pedest washer,100264,2.574527829885483
1493,stackabl dryer,100264,2.3733397275209427
1494,stackabl dryer ge gas,100264,2.262424722313881
1495,stackabl washer dryer,100264,2.5874520540237427
1498,washer pan,100264,2.249073773622513
1499,whirlpool dryer combo,100264,2.2302922010421757
1500,whirlpool gold high effici wash machin,100264,2.0464008003473277
1508,insul foam board,100265,2.4314657151699066
1514,apt size stackabl washer dryer,100267,2.220599621534348
1516,duet gas type,100267,2.09541592001915
1517,energi star washer,100267,2.757104143500328
1518,front load washer,100267,2.7586381137371063
1521,match washer gas dryer set,100267,2.4110343605279922
1522,neptun washer dryer stackabl,100267,2.18420273065567
1523,space maker washer,100267,2.2167167514562607
1525,stackabl gas 110,100267,2.084840282797813
1526,stackabl washer dryer,100267,2.670180082321167
1530,whirlpool caprio 4 3,100267,1.9582107365131378
1531,whirlpool dryer combo,100267,2.2337940782308574
1533,post white ligth,100268,2.241425096988678
1534,speaker wire,100268,2.4868283867836003
1539,bull nose tile grinder,100269,2.445243269205094
1541,16 step ladder,100270,2.673331826925278
1545,step ladder,100270,2.650392010807991
1549,30 door,100272,2.385369494557381
1553,exterior louver wood door 30x80,100272,2.121471956372261
1555,hollow interior door,100272,2.397446766495704
1557,interior 6 panel door,100272,2.4328865706920624
1558,interior doorstep,100272,2.143316149711609
1559,interior slab door,100272,2.635416820645333
1564,slab door,100272,2.6093452721834187
1565,solid core door,100272,2.3514115661382675
1570,wood interior door,100272,2.5311684459447856
1573,safavieh rug,100273,2.762912064790726
1575,dill batteri 12v model g0805,100274,2.2061322182416916
1579,4 rebar,100275,2.7191604673862457
1580,concret bar,100275,2.3867786377668376
1581,rebar,100275,2.6883782297372814
1582,lamp shade,100276,2.291068285703659
1583,pole pruner,100277,2.411191195249558
1591,column,100278,1.76731775701046
1594,4 8 0 5a light bulb,100280,2.132949486374855
1600,cooler light bulb,100280,2.3017277121543884
1601,green 60w light bulb,100280,2.687355265021324
1611,popcorn ceil scraper,100282,1.9116429984569552
1620,carpet remnant,100283,2.090096816420555
1621,clearanc area rug,100283,2.3053341656923294
1623,indoor door rug,100283,2.693060874938965
1625,indoor carpet,100283,2.4121784567832947
1626,indoor door carpet,100283,2.4005353897809982
1635,10 stair ladder,100286,2.451208680868149
1638,attic stair,100286,2.436415329575538
1646,roll roof,100287,2.462856471538544
1649,roof steel flash,100287,2.453576192259788
1650,roof drip edg,100287,2.423928931355476
1651,shingl drip edg,100287,2.1926236897706985
1652,shingl roll,100287,2.172676846385002
1658,levi ton switch,100289,2.7492596507072453
1662,garbag dispos,100291,2.698019728064537
1676,25 inch vaniti top,100294,2.563231945037842
1679,dew alt radio,100295,2.3586400151252747
1680,radio,100295,2.639183223247528
1682,ry obi 1,100295,2.551882654428482
1684,ry obi plus one,100295,2.353914558887482
1693,impact wrench 1 2,100297,2.623531147837639
1699,milwauke m18 brush less,100297,2.710069179534912
1706,bathroom sink kholer,100299,2.4017472863197327
1707,cholera bathroom sink,100299,2.3491133749485016
1708,k9115 kohler sink,100299,2.3058493435382843
1710,kohler,100299,2.6064910143613815
1712,sink,100299,2.5327080041170116
1714,mount bath sink,100299,2.5416158437728886
1716,hose nozzl,100300,2.50334806740284
1717,water hose nozzl,100300,2.2848607301712036
1720,vertic blind,100301,2.179314896464348
1723,tv antenna,100303,2.211873203516007
1728,window screen,100304,2.4686583727598186
1730,block wall,100305,2.066316038370133
1732,closet maid drawer,100306,2.7780665308237076
1734,closet shelv kit,100306,2.676657527685166
1735,closet track,100306,2.7498565316200256
1736,closet wire shelv,100306,2.46660877764225
1737,closet made,100306,2.3850300610065465
1744,track shelf,100306,2.759231984615326
1745,2 part epoxi finish wood,100307,2.3055229932069774
1748,coat,100307,2.3115331679582596
1750,concret paint rust ileum,100307,2.1745393425226207
1751,concret resurfac,100307,2.1996181458234787
1754,epoxi garag floor paint,100307,2.7224518954753876
1757,floor sealer,100307,2.375755816698075
1758,high traffic floor polyurethan paint,100307,2.1262451857328415
1760,rust oleum concret epoxi kit,100307,2.6965151131153107
1763,electr dryer,100308,2.7507158517837524
1767,milwauke blade,100309,2.7674721777439117
1768,saw blade,100309,2.4810389131307597
1769,sawzal blade milwauke,100309,2.8242731988430028
1770,bedroom light,100310,2.1831520795822144
1773,led shop light,100311,2.8091517835855484
1775,hose,100312,2.6324147284030914
1776,pool hose cement,100312,2.4006983339786525
1781,stain brush,100313,2.498795092105865
1792,rebar,100315,1.9452601224184038
1794,automat gate,100316,2.7036174088716507
1795,gate open,100316,2.7194063961505894
1796,gate open,100316,2.6745493710041046
1800,ac heat,100317,2.4188301861286163
1801,air condition heat,100317,2.7643997073173523
1806,flex seal,100318,2.0711857825517654
1807,roundup,100319,2.6145984530448914
1809,bathroom window vv1616,100320,1.9682422280311584
1813,slide window,100320,2.427619427442551
1817,vynal replac window,100320,2.448879837989807
1819,window home,100320,2.2897912114858627
1831,angl bracket,100323,2.274950921535492
1837,dew alt tabl saw,100324,2.4882106333971024
1839,ice melt,100325,2.6370996534824376
1849,chair rail mould,100327,2.4519636183977123
1850,mdf baseboard,100327,2.505706235766411
1854,metal,100328,2.143407106399536
1860,step,100329,2.37403978407383
1863,interior door 82 inch length,100330,1.8915021270513532
1864,slab door,100330,2.5499786585569377
1866,combo shower head,100331,2.4922334998846054
1869,rain head shower,100331,2.5122530460357666
1889,stair,100335,2.2787283658981323
1891,water,100336,2.377709582448006
1892,24 white storag cabinet,100337,2.6199581027030945
1893,closet maid organ,100337,2.634080484509468
1898,storag cabinet,100337,2.5077384561300278
1902,white cabinet,100337,2.5617543607950206
1908,rumbl stone,100340,1.9841917902231216
1910,e z spike,100341,2.4784096479415894
1913,rebar,100341,1.948115736246109
1919,light cl amp,100342,2.7574985176324844
1928,led light fixtur,100343,2.6066238582134247
1930,led shop light,100343,2.513378694653511
1932,led with,100343,2.359081670641899
1935,squar flush mount light,100343,2.3582555055618286
1937,wraparound light,100343,2.775850921869278
1944,wood panel,100345,2.510272368788719
1947,polish rock,100346,2.395939245820046
1948,river rock,100346,2.104536309838295
1950,copay garag door,100347,2.3604463785886765
