id,relevance
2087,2.748192071914673
2090,2.245576322078705
2092,2.5222697854042053
2099,2.5640410780906677
2100,2.460112988948822
2101,2.3168760538101196
2102,2.4147825837135315
2104,2.1809545755386353
2108,1.9823740124702454
2123,2.2411553263664246
2127,2.749104380607605
2128,2.24762499332428
2129,2.5144112706184387
2132,2.2269372940063477
2140,2.340990722179413
2141,2.2097203731536865
2145,2.19081848859787
2150,2.101920247077942
2152,2.3224600553512573
2155,2.6295928359031677
2156,2.144578456878662
2159,2.7296871542930603
2162,2.338844954967499
2164,2.694383382797241
2168,2.6470518708229065
2170,2.4176339507102966
2172,2.6318589448928833
2175,2.692068636417389
2177,2.4813349843025208
2183,2.1921048760414124
2184,2.351970613002777
2186,2.7118393778800964
2187,1.9134321212768555
2192,2.2878620624542236
2193,2.348514676094055
2194,2.4109702706336975
2197,2.4146100282669067
2199,2.0726693272590637
2202,2.4383867383003235
2209,2.641629159450531
2215,2.4985588788986206
2217,1.5421770215034485
2219,2.3555606603622437
2220,2.8041377663612366
2221,1.844102919101715
2227,2.5831863284111023
2228,2.613200604915619
2231,2.1696767807006836
2233,2.114100694656372
2239,2.278507947921753
2241,2.442687749862671
2244,2.5087201595306396
2247,2.5384342074394226
2249,2.2033132910728455
2250,2.6784490942955017
2252,2.736695408821106
2253,2.5534969568252563
2255,2.574658513069153
2256,2.087266266345978
2260,2.7742048501968384
2261,2.1318730115890503
2263,2.5129353404045105
2265,2.6555886268615723
2267,2.8123732209205627
2268,2.019192695617676
2271,2.128114879131317
2272,2.240639090538025
2274,2.1678019165992737
2276,2.0027328729629517
2280,2.315842866897583
2282,2.634793996810913
2285,2.3583709001541138
2286,2.2318010330200195
2289,2.48778373003006
2295,2.5765092372894287
2296,1.7183235883712769
2302,2.5472025275230408
2304,2.196467399597168
2305,1.9925453066825867
2307,2.585667908191681
2309,2.272875130176544
2311,2.3005855679512024
2314,2.6356467604637146
2316,2.4194818139076233
2317,2.5368470549583435
2324,2.279559016227722
2327,2.713692784309387
2330,2.3937100768089294
2332,2.3491492867469788
2340,2.4736427664756775
2341,2.5060535073280334
2344,2.224961757659912
2345,1.9801220297813416
2350,2.3634932041168213
2352,2.078121542930603
2353,2.7495383620262146
2355,2.3122183084487915
2356,1.9743518829345703
2357,2.740320146083832
2358,1.9746215343475342
2360,1.8076037764549255
2361,2.6951192021369934
2363,2.088580548763275
2366,2.562337338924408
2368,2.424856424331665
2372,2.4762166142463684
2380,2.162433385848999
2382,2.007963001728058
2383,2.243310034275055
2386,2.187998950481415
2389,2.1995036602020264
2392,2.44045490026474
2399,2.5669493079185486
2400,2.1582162380218506
2401,2.4752545952796936
2402,2.7182974219322205
2405,2.7797643542289734
2407,2.275764048099518
2408,2.5920726656913757
2411,2.4157413840293884
2415,2.6679455637931824
2417,2.554092228412628
2418,2.1613569259643555
2422,2.5542688965797424
2425,2.549172878265381
2427,2.1580560207366943
2432,1.7112278938293457
2437,2.2891534566879272
2440,2.5994045734405518
2444,2.662388563156128
2447,2.5677468180656433
2458,2.0722151398658752
2459,2.3528523445129395
2463,2.167351484298706
2467,1.798073172569275
2473,2.606887936592102
2476,2.736430585384369
2479,2.3799954056739807
2480,2.668907582759857
2483,2.193075656890869
2486,2.5893216133117676
2488,2.7949338555336
2493,2.3675138354301453
2494,2.4766432642936707
2497,2.794265627861023
2498,2.71068012714386
2504,2.3348071575164795
2505,2.2179490327835083
2511,2.487091541290283
2524,2.1361656188964844
2526,2.6923699378967285
2529,2.5629987716674805
2530,2.290371537208557
2531,2.540900766849518
2533,2.7827367782592773
2542,2.270996868610382
2544,2.101182460784912
2547,2.3336867094039917
2550,2.2278542518615723
2553,2.592670261859894
2558,2.2888054847717285
2559,2.325604498386383
2564,2.6447099447250366
2565,2.4241554737091064
2566,2.5381661653518677
2576,2.4772762656211853
2584,2.1002084612846375
2587,2.031919777393341
2589,2.3970898389816284
2595,2.745717465877533
2596,2.777931332588196
2601,2.3142846822738647
2602,2.271677613258362
2607,2.4095624685287476
2610,2.5662118792533875
2612,2.4521579146385193
2613,2.3195616602897644
2618,2.400852620601654
2619,2.781354546546936
2620,2.399868428707123
2624,2.6606308221817017
2625,2.766213834285736
2630,2.7456212639808655
2631,2.7601035833358765
2632,2.3712565898895264
2633,2.3323704600334167
2637,2.7944946885108948
2638,1.8892725706100464
2639,1.753551721572876
2641,2.6310653686523438
2644,2.380442976951599
2648,1.8580382466316223
2649,2.150610387325287
2650,2.3732067346572876
2651,2.8032056093215942
2653,2.81304931640625
2655,1.6195063591003418
2656,2.252171516418457
2664,2.227861762046814
2665,2.725336968898773
2667,2.2778180837631226
2679,2.57220196723938
2681,2.7458097338676453
2682,2.2221266627311707
2683,2.0235732793807983
2684,1.6591878533363342
2687,1.9117003083229065
2692,2.618728458881378
2693,2.4724398851394653
2701,2.3618940711021423
2706,2.667963981628418
2711,2.621242582798004
2713,2.768301486968994
2718,2.773801803588867
2721,2.5816710591316223
2727,1.864156723022461
2730,2.164568603038788
2732,2.0371633172035217
2739,2.7532140612602234
2740,2.540109694004059
2745,2.0469181537628174
2746,2.3343679904937744
2747,2.290336489677429
2749,2.3186652660369873
2754,2.4563316106796265
2756,2.4653000235557556
2759,2.392488420009613
2761,2.162964105606079
2764,2.5624401569366455
2767,2.6361390352249146
2769,2.171607792377472
2774,2.5211979746818542
2775,2.692724347114563
2776,2.7662224173545837
2779,2.2231505513191223
2783,2.6204320192337036
2788,2.7628596425056458
2789,2.3488267064094543
2790,2.050607979297638
2806,1.8525896072387695
2807,2.406047523021698
2812,2.83027982711792
2814,2.825937867164612
2817,2.555480182170868
2819,2.582476794719696
2824,2.5598554015159607
2828,2.5895397663116455
2829,2.4666035771369934
2830,2.647118389606476
2837,2.1793609857559204
2844,2.321856379508972
2849,2.1074148416519165
2850,2.5512828826904297
2852,2.1247984170913696
2858,2.5964446663856506
2860,2.641384720802307
2863,2.3213528394699097
2868,1.9832122921943665
2877,1.7714821100234985
2878,2.5585334300994873
2879,2.3262181878089905
2884,2.164381742477417
2888,1.8841497302055359
2890,2.5805906653404236
2891,2.284816324710846
2893,2.45166277885437
2904,2.2896843552589417
2908,2.7058995366096497
2910,2.5599802136421204
2913,2.8227658867836
2917,2.6454813480377197
2926,2.6229520440101624
2927,2.6483341455459595
2934,2.516753375530243
2937,2.1817497611045837
2938,2.5575860738754272
2939,2.5987883806228638
2940,2.7689382433891296
2941,2.752512574195862
2942,2.5087645053863525
2945,1.9783692955970764
2947,2.2995017766952515
2948,2.502582371234894
2952,2.4141969680786133
2954,2.295673191547394
2956,2.364393711090088
2957,2.212202310562134
2962,2.382756471633911
2965,2.124385893344879
2967,2.7248175144195557
2969,2.5186219811439514
2972,2.0246050357818604
2977,2.721446692943573
2982,2.5401145219802856
2988,2.0825366377830505
2994,2.559462547302246
2997,2.6792017221450806
3011,2.5212841629981995
3014,1.9502878189086914
3016,2.2308806777000427
3019,2.7467340230941772
3020,2.217607319355011
3022,2.3904359936714172
3024,2.102178990840912
3025,2.7921559810638428
3027,2.4866327047348022
3031,2.2008841037750244
3033,2.0850672125816345
3037,2.649640738964081
3046,2.435807526111603
3051,2.625864028930664
3052,2.7109683752059937
3053,2.5570033192634583
3057,2.3604719638824463
3062,2.2995395064353943
3072,2.739023745059967
3073,2.075903534889221
3075,2.6992912888526917
3077,2.180323541164398
3081,2.6207367181777954
3087,2.1061879992485046
3091,2.3899345993995667
3093,2.104039192199707
3100,2.4913682341575623
3102,2.533843517303467
3103,1.9874280095100403
3106,2.8060625195503235
3107,2.6400631070137024
3108,2.747859835624695
3109,2.771075427532196
3111,2.399246335029602
3112,2.1978524923324585
3113,2.7610126733779907
3117,2.8302193880081177
3119,2.537600576877594
3122,2.759458601474762
3123,2.7400553226470947
3124,2.3660677671432495
3129,2.415001630783081
3130,2.836749315261841
3131,2.0414595007896423
3132,2.498720347881317
3133,2.2734535932540894
3137,2.7816486954689026
3141,2.700181245803833
3142,2.7904871106147766
3150,2.422754466533661
3154,2.0933051705360413
3155,2.808212399482727
3156,2.2759366035461426
3157,2.726684868335724
3160,2.7382113933563232
3162,2.7629987597465515
3166,2.082835614681244
3167,2.5773637890815735
3169,2.669593334197998
3176,2.012275278568268
3182,2.411830186843872
3191,1.785643458366394
3193,2.0929312705993652
3196,2.7558472752571106
3201,2.769503653049469
3206,2.5653709173202515
3207,2.5965505242347717
3209,2.4965808391571045
3210,2.577887713909149
3212,2.4058409929275513
3216,2.5668303966522217
3218,2.7055097222328186
3219,2.28278249502182
3222,2.37656307220459
3226,2.3846479654312134
3228,2.5972493290901184
3239,2.2696205377578735
3240,2.6532835364341736
3242,2.0966302156448364
3252,2.2386456727981567
3261,2.4419676661491394
3262,2.6107948422431946
3263,2.2309831380844116
3264,2.2632325887680054
3267,2.1120007038116455
3271,2.2741634845733643
3273,2.6695720553398132
3275,2.174764573574066
3278,2.3726624250411987
3283,2.3755493760108948
3284,1.66495943069458
3291,2.0439469814300537
3293,2.2779711484909058
3294,2.100474715232849
3300,2.1615121364593506
3305,2.3648053407669067
3306,2.5813170075416565
3308,2.587843894958496
3316,2.602156341075897
3318,2.7251409888267517
3320,2.3722862005233765
3325,1.637321412563324
3332,2.2606258392333984
3335,2.5996457934379578
3336,2.5366374850273132
3339,1.9728466272354126
3340,2.595622479915619
3345,2.0930442810058594
3347,1.8724136352539062
3349,2.4765055775642395
3351,2.573743164539337
3352,2.107305407524109
3355,1.9252885580062866
3357,2.126076400279999
3358,2.4557828307151794
3361,2.229056417942047
3362,2.4264448285102844
3363,2.29991751909256
3367,1.8484484553337097
3368,2.020425260066986
3371,2.689462959766388
3372,2.2305487990379333
3373,2.509463310241699
3375,2.6642923951148987
3380,2.543027400970459
3381,2.610749065876007
3385,2.1364722847938538
3387,1.8676185607910156
3390,1.6635516285896301
3394,2.416814625263214
3398,2.3756250143051147
3399,2.3101093769073486
3405,2.60417640209198
3413,2.629677951335907
3415,2.0383543968200684
3421,2.6889615654945374
3423,2.7398595213890076
3424,2.5684370398521423
3428,2.639545440673828
3434,2.2274399399757385
3438,2.1936147809028625
3448,2.4819127321243286
3451,2.78166264295578
3452,2.7004255056381226
3459,2.342112421989441
3466,2.545153856277466
3468,2.6994518637657166
3469,2.3586162328720093
3472,2.41958087682724
3474,2.331724226474762
3478,2.732833206653595
3480,2.591022491455078
3481,2.4702746272087097
3483,2.1959763765335083
3484,2.622566342353821
3489,2.4587300419807434
3492,2.5218785405158997
3498,1.989023208618164
3501,1.8261356949806213
3502,2.287203311920166
3503,2.4740577936172485
3504,2.655062735080719
3512,2.2409157156944275
3519,2.496587812900543
3524,2.3575510382652283
3527,2.349672853946686
3531,2.073753297328949
3532,1.8034138083457947
3533,2.634682059288025
3538,2.4297282099723816
3539,2.4881667494773865
3544,2.5735137462615967
3546,2.4853715300559998
3549,2.3754204511642456
3550,2.284183144569397
3554,2.7570406794548035
3555,2.534650146961212
3556,2.5746792554855347
3560,2.696123957633972
3565,1.9704510569572449
3566,2.5880432724952698
3568,2.678016722202301
3569,2.589890241622925
3581,2.286344826221466
3585,2.4564934372901917
3586,1.9873266220092773
3587,2.7894296050071716
3589,2.566867768764496
3592,2.772598922252655
3593,2.760414183139801
3594,1.9923902750015259
3598,2.3765979409217834
3599,2.0297234058380127
3601,2.20760840177536
3602,2.284875512123108
3603,2.1329997181892395
3613,1.7948421835899353
3617,2.455141067504883
3619,2.3255218863487244
3620,2.567309617996216
3622,2.382558524608612
3623,2.8105534315109253
3626,2.2667012214660645
3631,2.275965929031372
3633,2.349662661552429
3645,2.6657220125198364
3646,2.3089882135391235
3648,2.5842137932777405
3649,2.3296921849250793
3650,2.7851845622062683
3655,2.6386016607284546
3656,2.360750913619995
3662,2.495557129383087
3663,2.164082944393158
3666,2.1633929014205933
3667,2.4247591495513916
3668,2.3593363165855408
3670,2.6572850346565247
3671,2.4537325501441956
3672,2.386057198047638
3673,1.8421345353126526
3674,2.675123870372772
3676,2.4506821632385254
3677,2.408249258995056
3679,2.182639181613922
3682,2.1509000658988953
3684,2.0895273685455322
3688,2.7692665457725525
3691,2.5728312134742737
3693,2.728791832923889
3694,2.7679613828659058
3701,2.4703584909439087
3705,2.632152557373047
3706,2.4177390933036804
3709,2.373309910297394
3711,2.661783277988434
3712,2.7193549275398254
3729,2.7197030782699585
3738,2.1627488136291504
3742,2.1331669092178345
3743,2.4493457078933716
3744,2.5514484643936157
